Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
17366,899140,899140,10000,2025-02-06,1
17367,322067,322067,10000,2025-01-20,1
17368,511337,511337,10000,2025-05-28,1
17369,47372,47372,10000,2025-12-21,1
17370,117778,117778,10000,2025-05-21,1
17371,723210,723210,10000,2025-09-07,1
17372,24112,24112,10000,2025-03-07,1
17373,874071,874071,10000,2025-10-07,1
17374,878578,878578,10000,2025-08-28,1
17375,922417,922417,10000,2025-12-28,1
17376,262718,262718,10000,2025-11-28,1
17377,266913,266913,10000,2025-12-14,1
17378,330753,330753,10000,2025-03-21,1
17379,33693,33693,10000,2025-07-28,1
17380,388189,388189,10000,2025-06-07,1
17381,695396,695396,10000,2025-05-14,1
17382,550130,550130,10000,2025-09-14,1
17383,298810,298810,10000,2025-06-21,1
17384,51446,51446,10000,2025-09-14,1
17385,52386,52386,10000,2025-04-21,1
17386,906168,906168,10000,2025-02-20,1
17387,229100,229100,10000,2025-06-21,1
17388,350077,350077,10000,2025-11-07,1
17389,232284,232284,10000,2025-01-27,1
17390,207327,207327,10000,2025-01-13,1
17391,924148,924148,10000,2025-02-27,1
17392,883404,883404,10000,2025-03-28,1
17393,183205,183205,10000,2025-07-21,1
17394,366675,366675,10000,2025-02-06,1
17395,498597,498597,10000,2025-10-07,1
17396,499017,499017,10000,2025-11-21,1
17397,600598,600598,10000,2025-02-06,1
17398,300319,300319,10000,2025-04-28,1
17399,819587,819587,10000,2025-10-28,1
17400,494225,494225,10000,2025-08-14,1
17401,292136,292136,10000,2025-03-28,1
17402,158513,158513,10000,2025-01-27,1
17403,777192,777192,10000,2025-09-21,1
17404,396272,396272,10000,2025-01-13,1
17405,632503,632503,10000,2025-09-14,1
17406,256785,256785,10000,2025-08-21,1
17407,807023,807023,10000,2025-11-14,1
17408,651774,651774,10000,2025-02-13,1
17409,71818,71818,10000,2025-09-28,1
17410,337095,337095,10000,2025-06-21,1
17411,602632,602632,10000,2025-12-21,1
17412,27220,27220,10000,2025-12-28,1
17413,369217,369217,10000,2025-09-14,1
17414,165046,165046,10000,2025-11-07,1
17415,873895,873895,10000,2025-07-28,1
17416,199282,199282,10000,2025-04-28,1
17417,71262,71262,10000,2025-07-07,1
17418,430389,430389,10000,2025-03-28,1
17419,889176,889176,10000,2025-11-21,1
17420,866686,866686,10000,2025-01-20,1
17421,975937,975937,10000,2025-03-28,1
17422,138560,138560,10000,2025-11-14,1
17423,653512,653512,10000,2025-12-14,1
17424,437239,437239,10000,2025-05-14,1
17425,699369,699369,10000,2025-09-21,1
17426,591693,591693,10000,2025-12-07,1
17427,131950,131950,10000,2025-07-14,1
17428,720278,720278,10000,2025-02-13,1
17429,369724,369724,10000,2025-01-06,1
17430,28383,28383,10000,2025-03-21,1
17431,357939,357939,10000,2025-12-21,1
17432,883110,883110,10000,2025-02-20,1
17433,712488,712488,10000,2025-01-13,1
17434,64272,64272,10000,2025-03-07,1
17435,407267,407267,10000,2025-11-07,1
17436,196838,196838,10000,2025-07-28,1
17437,593101,593101,10000,2025-08-07,1
17438,575256,575256,10000,2025-03-21,1
17439,163568,163568,10000,2025-10-28,1
17440,501149,501149,10000,2025-07-07,1
17441,954517,954517,10000,2025-12-28,1
17442,880519,880519,10000,2025-05-14,1
17443,893771,893771,10000,2025-04-07,1
17444,611087,611087,10000,2025-02-27,1
17445,362755,362755,10000,2025-04-28,1
17446,877528,877528,10000,2025-03-07,1
17447,177039,177039,10000,2025-10-07,1
17448,7268,7268,10000,2025-04-21,1
17449,582331,582331,10000,2025-06-07,1
17450,353045,353045,10000,2025-04-21,1
17451,988696,988696,10000,2025-01-20,1
17452,6714,6714,10000,2025-07-21,1
17453,473397,473397,10000,2025-05-07,1
17454,334883,334883,10000,2025-03-28,1
17455,513199,513199,10000,2025-07-14,1
17456,949215,949215,10000,2025-12-07,1
17457,527776,527776,10000,2025-02-13,1
17458,709278,709278,10000,2025-05-07,1
17459,135022,135022,10000,2025-02-27,1
17460,258019,258019,10000,2025-11-07,1
17461,69247,69247,10000,2025-02-20,1
17462,692797,692797,10000,2025-11-14,1
17463,959989,959989,10000,2025-10-21,1
17464,689368,689368,10000,2025-07-28,1
17465,3824,3824,10000,2025-01-13,1
17466,344620,344620,10000,2025-02-27,1
17467,510037,510037,10000,2025-06-28,1
17468,679829,679829,10000,2025-07-28,1
17469,408070,408070,10000,2025-05-07,1
17470,445586,445586,10000,2025-03-28,1
17471,536064,536064,10000,2025-04-21,1
17472,232504,232504,10000,2025-08-21,1
17473,283738,283738,10000,2025-07-28,1
17474,14255,14255,10000,2025-08-21,1
17475,781247,781247,10000,2025-02-20,1
17476,427953,427953,10000,2025-02-20,1
17477,383942,383942,10000,2025-01-20,1
17478,847280,847280,10000,2025-08-07,1
17479,509890,509890,10000,2025-03-07,1
17480,558230,558230,10000,2025-03-07,1
17481,35087,35087,10000,2025-09-28,1
17482,115798,115798,10000,2025-11-07,1
17483,275048,275048,10000,2025-05-21,1
17484,418182,418182,10000,2025-01-13,1
17485,832776,832776,10000,2025-02-13,1
17486,514766,514766,10000,2025-03-28,1
17487,881547,881547,10000,2025-03-28,1
17488,760186,760186,10000,2025-08-28,1
17489,853011,853011,10000,2025-07-28,1
17490,951270,951270,10000,2025-04-28,1
17491,477721,477721,10000,2025-02-27,1
17492,674543,674543,10000,2025-09-14,1
17493,187741,187741,10000,2025-02-13,1
17494,320314,320314,10000,2025-09-21,1
17495,707224,707224,10000,2025-02-13,1
17496,352138,352138,10000,2025-05-07,1
17497,519126,519126,10000,2025-09-28,1
17498,577755,577755,10000,2025-03-28,1
17499,923760,923760,10000,2025-12-21,1
17500,812682,812682,10000,2025-12-28,1
17501,60360,60360,10000,2025-07-21,1
17502,680262,680262,10000,2025-02-20,1
17503,942228,942228,10000,2025-05-21,1
17504,817502,817502,10000,2025-10-21,1
17505,695884,695884,10000,2025-02-27,1
17506,925022,925022,10000,2025-09-14,1
17507,682668,682668,10000,2025-01-27,1
17508,139456,139456,10000,2025-01-13,1
17509,303594,303594,10000,2025-04-14,1
17510,722848,722848,10000,2025-05-28,1
17511,614775,614775,10000,2025-06-28,1
17512,454222,454222,10000,2025-07-07,1
17513,936903,936903,10000,2025-12-14,1
17514,305093,305093,10000,2025-10-21,1
17515,428006,428006,10000,2025-09-21,1
17516,192774,192774,10000,2025-12-14,1
17517,358591,358591,10000,2025-01-20,1
17518,510771,510771,10000,2025-06-28,1
17519,269043,269043,10000,2025-06-28,1
17520,142075,142075,10000,2025-05-14,1
17521,288115,288115,10000,2025-08-28,1
17522,611843,611843,10000,2025-01-06,1
17523,259135,259135,10000,2025-02-20,1
17524,3058,3058,10000,2025-08-07,1
17525,736747,736747,10000,2025-05-28,1
17526,469992,469992,10000,2025-11-21,1
17527,555397,555397,10000,2025-08-21,1
17528,861362,861362,10000,2025-08-07,1
17529,802434,802434,10000,2025-01-27,1
17530,781206,781206,10000,2025-06-07,1
17531,524942,524942,10000,2025-09-21,1
17532,441625,441625,10000,2025-08-14,1
17533,817295,817295,10000,2025-11-21,1
17534,851229,851229,10000,2025-03-14,1
17535,834251,834251,10000,2025-05-28,1
17536,796366,796366,10000,2025-09-21,1
17537,453234,453234,10000,2025-01-20,1
17538,998331,998331,10000,2025-06-07,1
17539,330276,330276,10000,2025-04-28,1
17540,989415,989415,10000,2025-03-14,1
17541,613286,613286,10000,2025-09-28,1
17542,235384,235384,10000,2025-05-21,1
17543,972333,972333,10000,2025-03-28,1
17544,197782,197782,10000,2025-12-21,1
17545,440262,440262,10000,2025-01-06,1
17546,569650,569650,10000,2025-06-21,1
17547,217992,217992,10000,2025-11-21,1
17548,27714,27714,10000,2025-04-28,1
17549,454095,454095,10000,2025-07-07,1
17550,402562,402562,10000,2025-09-14,1
17551,218101,218101,10000,2025-08-21,1
17552,368224,368224,10000,2025-03-07,1
17553,124575,124575,10000,2025-06-07,1
17554,61538,61538,10000,2025-10-28,1
17555,440081,440081,10000,2025-11-14,1
17556,285458,285458,10000,2025-05-14,1
17557,971286,971286,10000,2025-10-28,1
17558,224322,224322,10000,2025-06-14,1
17559,707890,707890,10000,2025-03-28,1
17560,423269,423269,10000,2025-07-14,1
17561,337494,337494,10000,2025-03-28,1
17562,207220,207220,10000,2025-02-13,1
17563,739439,739439,10000,2025-04-21,1
17564,984186,984186,10000,2025-09-07,1
17565,889154,889154,10000,2025-07-14,1
17566,941272,941272,10000,2025-06-28,1
17567,979594,979594,10000,2025-05-07,1
17568,29306,29306,10000,2025-08-14,1
17569,255203,255203,10000,2025-03-14,1
17570,468095,468095,10000,2025-03-07,1
17571,374478,374478,10000,2025-11-07,1
17572,370060,370060,10000,2025-06-21,1
17573,704759,704759,10000,2025-01-27,1
17574,278955,278955,10000,2025-06-28,1
17575,776683,776683,10000,2025-01-06,1
17576,729222,729222,10000,2025-04-28,1
17577,796277,796277,10000,2025-08-14,1
17578,238074,238074,10000,2025-08-14,1
17579,565573,565573,10000,2025-04-21,1
17580,938814,938814,10000,2025-01-06,1
17581,620490,620490,10000,2025-12-21,1
17582,114885,114885,10000,2025-08-28,1
17583,805849,805849,10000,2025-11-28,1
17584,758503,758503,10000,2025-02-06,1
17585,500962,500962,10000,2025-08-28,1
17586,662979,662979,10000,2025-09-28,1
17587,799930,799930,10000,2025-04-21,1
17588,497198,497198,10000,2025-08-21,1
17589,570759,570759,10000,2025-10-14,1
17590,44968,44968,10000,2025-09-14,1
17591,269040,269040,10000,2025-03-21,1
17592,769255,769255,10000,2025-12-14,1
17593,478867,478867,10000,2025-12-14,1
17594,446237,446237,10000,2025-09-07,1
17595,239059,239059,10000,2025-04-28,1
17596,98806,98806,10000,2025-10-28,1
17597,522251,522251,10000,2025-09-21,1
17598,704049,704049,10000,2025-01-13,1
17599,649077,649077,10000,2025-08-21,1
17600,407094,407094,10000,2025-10-21,1
17601,965117,965117,10000,2025-10-14,1
17602,839068,839068,10000,2025-01-06,1
17603,315915,315915,10000,2025-06-28,1
17604,201717,201717,10000,2025-08-14,1
17605,475091,475091,10000,2025-01-27,1
17606,59832,59832,10000,2025-09-07,1
17607,57280,57280,10000,2025-11-28,1
17608,350394,350394,10000,2025-02-27,1
17609,936717,936717,10000,2025-07-07,1
17610,941340,941340,10000,2025-10-28,1
17611,35542,35542,10000,2025-02-13,1
17612,637956,637956,10000,2025-11-28,1
17613,210067,210067,10000,2025-06-14,1
17614,136929,136929,10000,2025-09-28,1
17615,416216,416216,10000,2025-01-20,1
17616,541647,541647,10000,2025-05-21,1
17617,647185,647185,10000,2025-12-21,1
17618,394515,394515,10000,2025-10-21,1
17619,615522,615522,10000,2025-04-14,1
17620,252928,252928,10000,2025-02-06,1
17621,991247,991247,10000,2025-10-28,1
17622,49873,49873,10000,2025-12-21,1
17623,166063,166063,10000,2025-06-07,1
17624,129547,129547,10000,2025-09-21,1
17625,393373,393373,10000,2025-03-28,1
17626,416046,416046,10000,2025-07-07,1
17627,872665,872665,10000,2025-07-07,1
17628,963114,963114,10000,2025-10-21,1
17629,761405,761405,10000,2025-06-28,1
17630,961368,961368,10000,2025-02-27,1
17631,53804,53804,10000,2025-12-07,1
17632,495020,495020,10000,2025-10-21,1
17633,248663,248663,10000,2025-03-14,1
17634,621537,621537,10000,2025-05-21,1
17635,616552,616552,10000,2025-07-21,1
17636,135978,135978,10000,2025-08-28,1
17637,482654,482654,10000,2025-12-21,1
17638,41746,41746,10000,2025-06-14,1
17639,548114,548114,10000,2025-06-14,1
17640,292732,292732,10000,2025-05-07,1
17641,11062,11062,10000,2025-12-21,1
17642,31455,31455,10000,2025-08-28,1
17643,970716,970716,10000,2025-12-28,1
17644,670354,670354,10000,2025-01-06,1
17645,600492,600492,10000,2025-04-14,1
17646,616961,616961,10000,2025-09-21,1
17647,936510,936510,10000,2025-06-21,1
17648,758030,758030,10000,2025-02-20,1
17649,754726,754726,10000,2025-04-21,1
17650,114870,114870,10000,2025-05-21,1
17651,369998,369998,10000,2025-01-06,1
17652,300103,300103,10000,2025-04-07,1
17653,293673,293673,10000,2025-05-14,1
17654,68798,68798,10000,2025-07-21,1
17655,769379,769379,10000,2025-06-07,1
17656,891939,891939,10000,2025-06-14,1
17657,616854,616854,10000,2025-03-14,1
17658,707151,707151,10000,2025-04-28,1
17659,182409,182409,10000,2025-11-21,1
17660,342658,342658,10000,2025-11-14,1
17661,409028,409028,10000,2025-02-27,1
17662,409220,409220,10000,2025-04-07,1
17663,435515,435515,10000,2025-07-07,1
17664,399675,399675,10000,2025-05-14,1
17665,794327,794327,10000,2025-10-14,1
17666,35935,35935,10000,2025-02-27,1
17667,372903,372903,10000,2025-05-07,1
17668,34673,34673,10000,2025-07-21,1
17669,862465,862465,10000,2025-06-21,1
17670,629457,629457,10000,2025-02-06,1
17671,730054,730054,10000,2025-12-28,1
17672,804050,804050,10000,2025-06-28,1
17673,521892,521892,10000,2025-10-28,1
17674,771680,771680,10000,2025-01-06,1
17675,434249,434249,10000,2025-05-14,1
17676,44897,44897,10000,2025-08-07,1
17677,338524,338524,10000,2025-04-28,1
17678,807550,807550,10000,2025-04-28,1
17679,614209,614209,10000,2025-04-14,1
17680,225208,225208,10000,2025-04-21,1
17681,84263,84263,10000,2025-02-20,1
17682,232216,232216,10000,2025-01-27,1
17683,534899,534899,10000,2025-12-07,1
17684,583112,583112,10000,2025-05-07,1
17685,462771,462771,10000,2025-09-14,1
17686,124675,124675,10000,2025-04-28,1
17687,25948,25948,10000,2025-12-14,1
17688,456874,456874,10000,2025-09-14,1
17689,3632,3632,10000,2025-03-21,1
17690,727892,727892,10000,2025-03-14,1
17691,421991,421991,10000,2025-10-21,1
17692,511321,511321,10000,2025-08-28,1
17693,444603,444603,10000,2025-09-28,1
17694,465676,465676,10000,2025-03-07,1
17695,551331,551331,10000,2025-12-28,1
17696,576094,576094,10000,2025-03-14,1
17697,352038,352038,10000,2025-04-14,1
17698,62386,62386,10000,2025-09-28,1
17699,992606,992606,10000,2025-11-21,1
17700,581076,581076,10000,2025-11-21,1
17701,893323,893323,10000,2025-12-14,1
17702,720069,720069,10000,2025-10-28,1
17703,708287,708287,10000,2025-07-07,1
17704,286448,286448,10000,2025-09-14,1
17705,820407,820407,10000,2025-10-14,1
17706,489613,489613,10000,2025-12-14,1
17707,702953,702953,10000,2025-08-07,1
17708,853633,853633,10000,2025-10-21,1
17709,563091,563091,10000,2025-11-28,1
17710,832318,832318,10000,2025-03-14,1
17711,990891,990891,10000,2025-01-06,1
17712,153335,153335,10000,2025-03-14,1
17713,548648,548648,10000,2025-09-28,1
17714,826273,826273,10000,2025-12-14,1
17715,554461,554461,10000,2025-09-07,1
17716,506961,506961,10000,2025-01-13,1
17717,38634,38634,10000,2025-01-13,1
17718,991134,991134,10000,2025-06-14,1
17719,818080,818080,10000,2025-05-28,1
17720,790054,790054,10000,2025-12-07,1
17721,902165,902165,10000,2025-05-21,1
17722,712773,712773,10000,2025-09-14,1
17723,25075,25075,10000,2025-08-07,1
17724,683253,683253,10000,2025-07-21,1
17725,862087,862087,10000,2025-01-13,1
17726,437866,437866,10000,2025-10-14,1
17727,453816,453816,10000,2025-03-14,1
17728,248111,248111,10000,2025-05-28,1
17729,114784,114784,10000,2025-04-21,1
17730,365128,365128,10000,2025-10-21,1
17731,961318,961318,10000,2025-08-07,1
17732,166464,166464,10000,2025-02-13,1
17733,466521,466521,10000,2025-10-07,1
17734,795247,795247,10000,2025-08-07,1
17735,584603,584603,10000,2025-12-21,1
17736,501818,501818,10000,2025-07-28,1
17737,877672,877672,10000,2025-11-28,1
17738,646773,646773,10000,2025-01-13,1
17739,50895,50895,10000,2025-12-28,1
17740,713378,713378,10000,2025-05-14,1
17741,403167,403167,10000,2025-04-07,1
17742,222491,222491,10000,2025-07-07,1
17743,226154,226154,10000,2025-11-28,1
17744,732892,732892,10000,2025-09-07,1
17745,478446,478446,10000,2025-03-07,1
17746,107976,107976,10000,2025-08-14,1
17747,925051,925051,10000,2025-06-21,1
17748,758526,758526,10000,2025-06-28,1
17749,269911,269911,10000,2025-02-20,1
17750,312003,312003,10000,2025-09-07,1
17751,979942,979942,10000,2025-11-07,1
17752,862658,862658,10000,2025-11-21,1
17753,246749,246749,10000,2025-06-28,1
17754,19758,19758,10000,2025-10-07,1
17755,493809,493809,10000,2025-06-14,1
17756,972030,972030,10000,2025-04-21,1
17757,904323,904323,10000,2025-05-28,1
17758,795704,795704,10000,2025-12-28,1
17759,326525,326525,10000,2025-04-21,1
17760,326365,326365,10000,2025-12-07,1
17761,440196,440196,10000,2025-03-14,1
17762,931155,931155,10000,2025-11-21,1
17763,6493,6493,10000,2025-08-21,1
17764,734426,734426,10000,2025-10-28,1
17765,549510,549510,10000,2025-01-20,1
17766,200617,200617,10000,2025-06-14,1
17767,359465,359465,10000,2025-08-28,1
17768,292312,292312,10000,2025-01-13,1
17769,67887,67887,10000,2025-03-21,1
17770,949243,949243,10000,2025-11-21,1
17771,530069,530069,10000,2025-04-28,1
17772,702488,702488,10000,2025-08-21,1
17773,108999,108999,10000,2025-07-28,1
17774,134705,134705,10000,2025-06-21,1
17775,812117,812117,10000,2025-03-21,1
17776,400801,400801,10000,2025-01-13,1
17777,529159,529159,10000,2025-01-06,1
17778,145795,145795,10000,2025-11-21,1
17779,533955,533955,10000,2025-05-28,1
17780,680351,680351,10000,2025-08-28,1
17781,86279,86279,10000,2025-11-21,1
17782,46558,46558,10000,2025-03-07,1
17783,34179,34179,10000,2025-12-21,1
17784,302513,302513,10000,2025-06-14,1
17785,43585,43585,10000,2025-03-14,1
17786,968132,968132,10000,2025-04-28,1
17787,511867,511867,10000,2025-07-21,1
17788,209261,209261,10000,2025-12-28,1
17789,303206,303206,10000,2025-11-28,1
17790,861606,861606,10000,2025-10-14,1
17791,515542,515542,10000,2025-07-07,1
17792,754237,754237,10000,2025-01-20,1
17793,476745,476745,10000,2025-01-06,1
17794,2188,2188,10000,2025-04-21,1
17795,780547,780547,10000,2025-11-07,1
17796,950020,950020,10000,2025-07-28,1
17797,985456,985456,10000,2025-04-21,1
17798,309608,309608,10000,2025-01-20,1
17799,842555,842555,10000,2025-06-28,1
17800,520540,520540,10000,2025-09-21,1
17801,844319,844319,10000,2025-09-14,1
17802,174689,174689,10000,2025-05-14,1
17803,158088,158088,10000,2025-12-14,1
17804,272548,272548,10000,2025-08-07,1
17805,121538,121538,10000,2025-06-21,1
17806,237704,237704,10000,2025-07-07,1
17807,49570,49570,10000,2025-12-14,1
17808,161900,161900,10000,2025-02-13,1
17809,357686,357686,10000,2025-11-21,1
17810,955987,955987,10000,2025-06-14,1
17811,795375,795375,10000,2025-02-06,1
17812,943856,943856,10000,2025-09-28,1
17813,145667,145667,10000,2025-01-27,1
17814,297561,297561,10000,2025-02-13,1
17815,455833,455833,10000,2025-09-28,1
17816,966820,966820,10000,2025-07-14,1
17817,785336,785336,10000,2025-03-14,1
17818,480822,480822,10000,2025-09-07,1
17819,579852,579852,10000,2025-07-14,1
17820,873871,873871,10000,2025-09-28,1
17821,755434,755434,10000,2025-02-20,1
17822,686601,686601,10000,2025-09-28,1
17823,359069,359069,10000,2025-01-06,1
17824,920876,920876,10000,2025-02-27,1
17825,644748,644748,10000,2025-07-07,1
17826,415377,415377,10000,2025-05-28,1
17827,122869,122869,10000,2025-05-14,1
17828,309386,309386,10000,2025-04-21,1
17829,544349,544349,10000,2025-11-28,1
17830,688811,688811,10000,2025-12-14,1
17831,426160,426160,10000,2025-01-27,1
17832,346890,346890,10000,2025-10-21,1
17833,747995,747995,10000,2025-12-28,1
17834,29274,29274,10000,2025-12-07,1
17835,951265,951265,10000,2025-02-06,1
17836,747670,747670,10000,2025-01-06,1
17837,509907,509907,10000,2025-12-28,1
17838,439513,439513,10000,2025-02-06,1
17839,422201,422201,10000,2025-03-14,1
17840,411687,411687,10000,2025-08-07,1
17841,723916,723916,10000,2025-04-14,1
17842,149959,149959,10000,2025-12-14,1
17843,200871,200871,10000,2025-11-07,1
17844,506450,506450,10000,2025-05-14,1
17845,876790,876790,10000,2025-01-13,1
17846,653658,653658,10000,2025-11-21,1
17847,43178,43178,10000,2025-09-28,1
17848,855362,855362,10000,2025-05-21,1
17849,127995,127995,10000,2025-11-14,1
17850,358865,358865,10000,2025-03-14,1
17851,218575,218575,10000,2025-07-28,1
17852,87203,87203,10000,2025-11-21,1
17853,166061,166061,10000,2025-05-07,1
17854,31283,31283,10000,2025-07-14,1
17855,226795,226795,10000,2025-03-14,1
17856,867913,867913,10000,2025-01-06,1
17857,554548,554548,10000,2025-07-14,1
17858,616465,616465,10000,2025-02-06,1
17859,181594,181594,10000,2025-12-07,1
17860,891890,891890,10000,2025-12-21,1
17861,763080,763080,10000,2025-01-13,1
17862,285180,285180,10000,2025-06-21,1
17863,661365,661365,10000,2025-11-07,1
17864,885739,885739,10000,2025-11-14,1
17865,834952,834952,10000,2025-08-21,1
17866,808125,808125,10000,2025-02-13,1
17867,397601,397601,10000,2025-04-28,1
17868,230127,230127,10000,2025-02-27,1
17869,636658,636658,10000,2025-10-14,1
17870,64331,64331,10000,2025-12-21,1
17871,918833,918833,10000,2025-06-21,1
17872,734607,734607,10000,2025-12-21,1
17873,218027,218027,10000,2025-07-21,1
17874,332720,332720,10000,2025-01-13,1
17875,383839,383839,10000,2025-08-21,1
17876,160783,160783,10000,2025-02-27,1
17877,567035,567035,10000,2025-03-21,1
17878,309200,309200,10000,2025-01-13,1
17879,443053,443053,10000,2025-03-07,1
17880,26348,26348,10000,2025-01-13,1
17881,210691,210691,10000,2025-07-07,1
17882,787526,787526,10000,2025-03-28,1
17883,55182,55182,10000,2025-07-28,1
17884,941998,941998,10000,2025-11-14,1
17885,891637,891637,10000,2025-12-28,1
17886,189782,189782,10000,2025-09-07,1
17887,642669,642669,10000,2025-06-14,1
17888,13843,13843,10000,2025-06-14,1
17889,968599,968599,10000,2025-10-28,1
17890,419489,419489,10000,2025-09-28,1
17891,778921,778921,10000,2025-08-14,1
17892,883101,883101,10000,2025-05-21,1
17893,319887,319887,10000,2025-04-21,1
17894,490644,490644,10000,2025-02-13,1
17895,960654,960654,10000,2025-01-06,1
17896,334319,334319,10000,2025-12-21,1
17897,17100,17100,10000,2025-12-28,1
17898,117974,117974,10000,2025-05-28,1
17899,577048,577048,10000,2025-05-07,1
17900,998424,998424,10000,2025-02-06,1
17901,319143,319143,10000,2025-04-21,1
17902,866544,866544,10000,2025-12-07,1
17903,611736,611736,10000,2025-02-13,1
17904,587236,587236,10000,2025-12-14,1
17905,40,40,10000,2025-08-21,1
17906,884133,884133,10000,2025-09-07,1
17907,873884,873884,10000,2025-02-06,1
17908,365726,365726,10000,2025-02-27,1
17909,22563,22563,10000,2025-12-28,1
17910,774221,774221,10000,2025-12-07,1
17911,188768,188768,10000,2025-10-07,1
17912,285287,285287,10000,2025-11-07,1
17913,15631,15631,10000,2025-08-21,1
17914,280658,280658,10000,2025-05-28,1
17915,843587,843587,10000,2025-04-14,1
17916,656547,656547,10000,2025-01-13,1
17917,251365,251365,10000,2025-04-21,1
17918,912231,912231,10000,2025-05-28,1
17919,659928,659928,10000,2025-11-21,1
17920,858011,858011,10000,2025-07-21,1
17921,979200,979200,10000,2025-07-07,1
17922,382788,382788,10000,2025-08-21,1
17923,24865,24865,10000,2025-07-07,1
17924,236025,236025,10000,2025-02-20,1
17925,828773,828773,10000,2025-10-28,1
17926,878863,878863,10000,2025-07-14,1
17927,105805,105805,10000,2025-12-21,1
17928,677397,677397,10000,2025-12-28,1
17929,932525,932525,10000,2025-07-07,1
17930,780523,780523,10000,2025-02-13,1
17931,985482,985482,10000,2025-12-28,1
17932,71894,71894,10000,2025-04-28,1
17933,322522,322522,10000,2025-12-14,1
17934,651153,651153,10000,2025-11-14,1
17935,108481,108481,10000,2025-08-14,1
17936,138441,138441,10000,2025-08-14,1
17937,654148,654148,10000,2025-08-07,1
17938,745546,745546,10000,2025-03-28,1
17939,962916,962916,10000,2025-05-07,1
17940,350060,350060,10000,2025-08-28,1
17941,418857,418857,10000,2025-07-21,1
17942,618549,618549,10000,2025-02-13,1
17943,315040,315040,10000,2025-08-07,1
17944,777478,777478,10000,2025-10-21,1
17945,637202,637202,10000,2025-04-21,1
17946,775718,775718,10000,2025-10-21,1
17947,805598,805598,10000,2025-01-20,1
17948,774267,774267,10000,2025-10-14,1
17949,108569,108569,10000,2025-03-21,1
17950,265364,265364,10000,2025-05-21,1
17951,869179,869179,10000,2025-06-07,1
17952,847432,847432,10000,2025-07-21,1
17953,157839,157839,10000,2025-11-28,1
17954,10801,10801,10000,2025-09-14,1
17955,835594,835594,10000,2025-06-28,1
17956,573793,573793,10000,2025-01-20,1
17957,66965,66965,10000,2025-06-21,1
17958,861977,861977,10000,2025-07-28,1
17959,793387,793387,10000,2025-09-07,1
17960,666110,666110,10000,2025-02-06,1
17961,137317,137317,10000,2025-06-21,1
17962,160480,160480,10000,2025-04-21,1
17963,143472,143472,10000,2025-06-14,1
17964,209129,209129,10000,2025-04-07,1
17965,636689,636689,10000,2025-05-07,1
17966,919848,919848,10000,2025-07-14,1
17967,464382,464382,10000,2025-05-21,1
17968,441010,441010,10000,2025-02-27,1
17969,943905,943905,10000,2025-08-28,1
17970,889621,889621,10000,2025-04-21,1
17971,143306,143306,10000,2025-04-14,1
17972,494723,494723,10000,2025-04-28,1
17973,713407,713407,10000,2025-03-14,1
17974,975908,975908,10000,2025-08-28,1
17975,906806,906806,10000,2025-02-13,1
17976,293953,293953,10000,2025-02-06,1
17977,617185,617185,10000,2025-06-14,1
17978,33233,33233,10000,2025-06-28,1
17979,963997,963997,10000,2025-01-06,1
17980,424078,424078,10000,2025-08-14,1
17981,960201,960201,10000,2025-10-21,1
17982,506382,506382,10000,2025-10-14,1
17983,295040,295040,10000,2025-01-06,1
17984,827023,827023,10000,2025-04-21,1
17985,651893,651893,10000,2025-09-28,1
17986,818342,818342,10000,2025-06-28,1
17987,442082,442082,10000,2025-10-07,1
17988,579605,579605,10000,2025-04-07,1
17989,345080,345080,10000,2025-01-20,1
17990,253132,253132,10000,2025-05-21,1
17991,815966,815966,10000,2025-09-14,1
17992,279487,279487,10000,2025-10-07,1
17993,508058,508058,10000,2025-05-14,1
17994,190205,190205,10000,2025-12-07,1
17995,845417,845417,10000,2025-08-14,1
17996,723752,723752,10000,2025-10-14,1
17997,300002,300002,10000,2025-07-07,1
17998,282810,282810,10000,2025-04-21,1
17999,4537,4537,10000,2025-09-21,1
18000,282304,282304,10000,2025-11-21,1
18001,34134,34134,10000,2025-09-07,1
18002,878931,878931,10000,2025-04-14,1
18003,563182,563182,10000,2025-01-27,1
18004,660249,660249,10000,2025-06-14,1
18005,923818,923818,10000,2025-12-21,1
18006,590501,590501,10000,2025-11-07,1
18007,62458,62458,10000,2025-05-07,1
18008,19613,19613,10000,2025-09-07,1
18009,148531,148531,10000,2025-06-28,1
18010,527102,527102,10000,2025-05-14,1
18011,450870,450870,10000,2025-03-28,1
18012,174310,174310,10000,2025-09-21,1
18013,791868,791868,10000,2025-03-21,1
18014,392605,392605,10000,2025-03-21,1
18015,593202,593202,10000,2025-05-14,1
18016,700969,700969,10000,2025-02-13,1
18017,522128,522128,10000,2025-01-20,1
18018,52455,52455,10000,2025-06-07,1
18019,928686,928686,10000,2025-04-28,1
18020,654455,654455,10000,2025-09-21,1
18021,520607,520607,10000,2025-10-14,1
18022,43457,43457,10000,2025-12-21,1
18023,530277,530277,10000,2025-06-07,1
18024,871886,871886,10000,2025-12-07,1
18025,238957,238957,10000,2025-03-28,1
18026,84255,84255,10000,2025-12-21,1
18027,672775,672775,10000,2025-06-21,1
18028,542901,542901,10000,2025-10-28,1
18029,647345,647345,10000,2025-07-07,1
